,anchor,positive,negative
10232,3490,4183,264
10233,3491,194,2256
10234,3492,121,1939
10235,3493,6314,2442
10236,3494,665,2588
10237,3495,1225,1754
10238,3496,3947,2851
10239,3497,5239,2782
10240,3498,2847,6723
10241,3499,2874,259
10242,3500,6078,4159
10243,3501,2280,4140
10244,3502,5123,617
10245,3503,3050,2361
10246,3504,2386,2892
10247,3505,4269,182
10248,3506,4825,2855
10249,3507,1814,6143
10250,3508,2052,5279
10251,3509,6656,5892
10252,3510,2340,3313
10253,3511,1454,6489
10254,3512,2556,1700
10255,3513,3512,1240
10256,3514,5637,323
10257,3515,6459,2006
10258,3516,4266,225
10259,3517,5452,1664
10260,3518,2398,4770
10261,3519,5303,1890
10262,3520,3131,5748
10263,3521,2879,3950
10264,3522,432,6264
10265,3523,892,5225
10266,3524,2340,4631
10267,3525,3944,4739
10268,3526,527,490
10269,3527,5680,1535
10270,3528,4135,1639
10271,3529,1062,2965
10272,3530,2197,5806
10273,3531,1637,3193
10274,3532,6694,225
10275,3533,4833,1972
10276,3534,5758,4309
10277,3535,2547,3023
10278,3536,2210,5214
10279,3537,5290,1988
10280,3538,4810,4111
10281,3539,3982,4213
10282,3540,569,792
10283,3541,453,153
10284,3542,2450,1234
10285,3543,3603,3453
10286,3544,6524,127
10287,3545,496,6358
10288,3546,5845,462
10289,3547,4973,1091
10290,3548,5562,3155
10291,3549,3548,6133
10292,3550,3993,1130
10293,3551,4727,2802
10294,3552,4955,5823
10295,3553,6574,4496
10296,3554,2417,4188
10297,3555,585,5069
10298,3556,5933,3975
10299,3557,433,3779
10300,3558,5365,698
10301,3559,1791,2605
10302,3560,4389,5472
10303,3561,4841,1945
10304,3562,6378,61
10305,3563,750,4211
10306,3564,2147,552
10307,3565,5728,5368
10308,3566,6281,947
10309,3567,664,3450
10310,3568,2440,1258
10311,3569,214,5409
10312,3570,6108,1731
10313,3571,1942,918
10314,3572,4065,6188
10315,3573,70,4358
10316,3574,3816,2110
10317,3575,379,2248
10318,3576,1293,2308
10319,3577,3913,5760
10320,3578,4979,2470
10321,3579,4295,1283
10322,3580,1192,3560
10323,3581,3761,6408
10324,3582,1826,4010
10325,3583,5496,4709
10326,3584,1297,1201
10327,3585,4113,3680
10328,3586,6171,3995
10329,3587,1035,4420
10330,3588,4531,303
10331,3589,5629,4835
10332,3590,5600,262
10333,3591,4172,3907
10334,3592,989,4718
10335,3593,937,24
10336,3594,5984,5846
10337,3595,266,2511
10338,3596,5057,4876
10339,3597,888,310
10340,3598,4507,2467
10341,3599,2987,3525
10342,3600,6026,3479
10343,3601,80,2756
10344,3602,1005,1283
10345,3603,6662,3656
10346,3604,6116,4492
10347,3605,3365,195
10348,3606,1532,589
10349,3607,3572,1888
10350,3608,476,6171
10351,3609,8,4173
10352,3610,1844,2192
10353,3611,3202,4856
10354,3612,437,4921
10355,3613,3555,5018
10356,3614,3758,3939
10357,3615,314,672
10358,3616,1524,867
10359,3617,5789,1191
10360,3618,3991,5917
10361,3619,3896,3387
10362,3620,501,3531
10363,3621,6691,1554
10364,3622,6264,1327
10365,3623,1950,6653
10366,3624,6530,5169
10367,3625,4483,4276
10368,3626,6150,4710
10369,3627,3927,951
10370,3628,2927,1229
10371,3629,51,5019
10372,3630,3658,6352
10373,3631,116,1739
10374,3632,3370,455
10375,3633,5937,6693
10376,3634,5951,380
10377,3635,4637,69
10378,3636,4584,3783
10379,3637,2215,212
10380,3638,549,2671
10381,3639,6620,4186
10382,3640,1137,2571
10383,3641,3457,4602
10384,3642,5106,4015
10385,3643,2836,3653
10386,3644,358,2019
10387,3645,4289,5812
10388,3646,5430,6537
10389,3647,1137,5889
10390,3648,1792,769
10391,3649,1561,3182
10392,3650,2710,5
10393,3651,5992,450
10394,3652,1793,2556
10395,3653,214,1933
10396,3654,306,796
10397,3655,4995,6233
10398,3656,2228,3066
10399,3657,4174,4590
10400,3658,5758,725
10401,3659,1841,2898
10402,3660,4883,2129
10403,3661,6124,1987
10404,3662,4363,4185
10405,3663,3766,3025
10406,3664,2258,4039
10407,3665,635,944
10408,3666,3078,548
10409,3667,591,6663
10410,3668,2747,1257
10411,3669,5947,708
10412,3670,1542,2738
10413,3671,5494,2423
10414,3672,5068,92
10415,3673,4084,644
10416,3674,3496,4784
10417,3675,3988,3609
10418,3676,3331,3605
10419,3677,2447,3566
10420,3678,183,3672
10421,3679,3617,4113
10422,3680,5773,2276
10423,3681,391,2296
10424,3682,1532,4771
10425,3683,5012,3245
10426,3684,5650,1023
10427,3685,2344,532
10428,3686,5741,1353
10429,3687,26,1992
10430,3688,5986,5476
10431,3689,5174,4115
10432,3690,1186,4212
10433,3691,1453,3623
10434,3692,556,369
10435,3693,5940,5102
10436,3694,5650,379
10437,3695,4350,4259
10438,3696,4350,2790
10439,3697,677,301
10440,3698,399,5072
10441,3699,1587,1897
10442,3700,1076,2659
10443,3701,2124,3412
10444,3702,4290,5972
10445,3703,4957,5584
10446,3704,6046,2068
10447,3705,337,5583
10448,3706,6033,2147
10449,3707,6167,5727
10450,3708,1690,1695
10451,3709,5294,4574
10452,3710,896,1641
10453,3711,4972,1790
10454,3712,611,2020
10455,3713,1634,4029
10456,3714,5764,4316
10457,3715,5209,2866
10458,3716,6607,5997
10459,3717,160,1700
10460,3718,5073,1006
10461,3719,3493,4615
10462,3720,2919,1656
10463,3721,5111,685
10464,3722,5915,3772
10465,3723,1334,6712
10466,3724,1778,5046
10467,3725,5711,1847
10468,3726,3925,5207
10469,3727,3317,867
10470,3728,4893,6185
10471,3729,5689,1977
10472,3730,1964,3710
10473,3731,5888,6622
10474,3732,4071,495
10475,3733,6240,64
10476,3734,5999,317
10477,3735,4577,2781
10478,3736,5709,5212
10479,3737,1016,3941
10480,3738,2999,3520
10481,3739,4091,1752
10482,3740,5351,4299
10483,3741,4969,5624
10484,3742,1751,5133
10485,3743,1833,5027
10486,3744,5773,1626
10487,3745,2619,1930
10488,3746,3979,1492
10489,3747,1521,1036
10490,3748,6670,307
10491,3749,436,4525
10492,3750,4064,5502
10493,3751,5425,4636
10494,3752,6348,2010
10495,3753,5296,1248
10496,3754,6081,167
10497,3755,5443,4867
10498,3756,3284,3140
10499,3757,5442,966
10500,3758,4248,3652
10501,3759,5383,4058
10502,3760,4635,6652
10503,3761,679,6669
10504,3762,3953,594
10505,3763,4896,5475
10506,3764,2378,6014
10507,3765,1035,2251
10508,3766,3072,5277
10509,3767,2846,278
10510,3768,4813,4900
10511,3769,4522,3158
10512,3770,4526,5737
10513,3771,2676,4105
10514,3772,711,3351
10515,3773,684,5770
10516,3774,6300,6465
10517,3775,5933,6143
10518,3776,3597,478
10519,3777,5847,1273
10520,3778,2363,1155
10521,3779,433,1274
10522,3780,3223,4059
10523,3781,3378,3530
10524,3782,6737,1939
10525,3783,2735,6094
10526,3784,1658,3202
10527,3785,2287,658
10528,3786,4923,3218
10529,3787,2016,5459
10530,3788,981,3761
10531,3789,2443,221
10532,3790,4901,5419
10533,3791,3779,1793
10534,3792,1052,5453
10535,3793,6339,1992
10536,3794,2326,1677
10537,3795,393,479
10538,3796,6548,5090
10539,3797,4472,5923
10540,3798,3254,1966
10541,3799,1079,4481
10542,3800,6078,5000
10543,3801,1149,3360
10544,3802,4313,2121
10545,3803,6394,4961
10546,3804,3691,5678
10547,3805,2066,3930
10548,3806,1246,2890
10549,3807,2862,2705
10550,3808,1507,908
10551,3809,1882,5455
10552,3810,6094,4647
10553,3811,5409,269
10554,3812,4638,3555
10555,3813,3402,657
10556,3814,2972,6523
10557,3815,1036,2486
10558,3816,6192,3940
10559,3817,6736,440
10560,3818,2866,1881
10561,3819,2490,5062
10562,3820,6138,5921
10563,3821,4881,2390
10564,3822,6613,4760
10565,3823,6624,5646
10566,3824,4928,1971
10567,3825,2568,1713
10568,3826,5445,1975
10569,3827,5013,4192
10570,3828,4877,3273
10571,3829,1362,5230
10572,3830,1547,6304
10573,3831,6660,5647
10574,3832,3627,530
10575,3833,2124,4592
10576,3834,4148,3547
10577,3835,1976,2421
10578,3836,3080,2952
10579,3837,507,4911
10580,3838,3887,5173
10581,3839,3829,2738
10582,3840,5707,6149
10583,3841,1114,1457
10584,3842,3044,1698
10585,3843,1106,6200
10586,3844,3218,4031
10587,3845,4663,3960
10588,3846,6187,4807
10589,3847,2963,5522
10590,3848,1444,3194
10591,3849,2613,4837
10592,3850,4631,4961
10593,3851,4976,2804
10594,3852,462,4207
10595,3853,684,162
10596,3854,1847,3574
10597,3855,3919,1195
10598,3856,5013,5787
10599,3857,5185,3358
10600,3858,5000,5367
10601,3859,4478,2549
10602,3860,5736,4723
10603,3861,2967,2465
10604,3862,4351,1966
10605,3863,4439,2288
10606,3864,3523,3051
10607,3865,3236,3742
10608,3866,5936,5736
10609,3867,2730,3122
10610,3868,5443,1266
10611,3869,1817,1780
10612,3870,2420,212
10613,3871,3875,2177
10614,3872,2475,665
10615,3873,2150,6177
10616,3874,3958,4407
10617,3875,3728,1371
10618,3876,4040,4577
10619,3877,3811,5877
10620,3878,4328,5249
10621,3879,844,4747
10622,3880,1334,3637
10623,3881,6414,3258
10624,3882,3092,1979
10625,3883,6246,2354
10626,3884,4096,5041
10627,3885,6627,5139
10628,3886,4497,5793
10629,3887,3247,275
10630,3888,4391,270
10631,3889,4439,5043
10632,3890,5126,1136
10633,3891,1229,2295
10634,3892,228,4461
10635,3893,169,5636
10636,3894,3647,694
10637,3895,4354,826
10638,3896,2452,6502
10639,3897,4655,243
10640,3898,2883,846
10641,3899,3583,230
10642,3900,5211,5695
10643,3901,3996,2282
10644,3902,5085,1150
10645,3903,5471,3365
10646,3904,262,6314
10647,3905,5796,1375
10648,3906,1310,1516
10649,3907,2794,4224
10650,3908,2605,30
10651,3909,5413,2913
10652,3910,1768,3272
10653,3911,6216,6148
10654,3912,930,361
10655,3913,4340,2476
10656,3914,1568,2593
10657,3915,1769,5846
10658,3916,2233,2437
10659,3917,1132,5575
10660,3918,6169,5773
10661,3919,3691,6269
10662,3920,2797,396
10663,3921,6591,3582
10664,3922,1608,2800
10665,3923,977,46
10666,3924,2476,447
10667,3925,6468,3158
10668,3926,1247,402
10669,3927,3776,4587
10670,3928,4067,2937
10671,3929,1651,4053
10672,3930,380,1049
10673,3931,1713,848
10674,3932,326,5523
10675,3933,5223,2722
10676,3934,2012,1707
10677,3935,4248,1485
10678,3936,4846,1749
10679,3937,10,3520
10680,3938,3923,3363
10681,3939,2653,5330
10682,3940,5709,6595
10683,3941,1769,3465
10684,3942,6164,3904
10685,3943,1600,3231
10686,3944,5712,5711
10687,3945,5729,6738
10688,3946,952,1153
10689,3947,708,2597
10690,3948,1651,6128
10691,3949,2650,5605
10692,3950,1257,6161
10693,3951,5748,1929
10694,3952,6602,135
10695,3953,1637,5205
10696,3954,4483,6704
10697,3955,2,2945
10698,3956,1597,3973
10699,3957,4425,3832
10700,3958,4465,155
10701,3959,1175,3557
10702,3960,4811,5519
10703,3961,1400,3641
10704,3962,6075,1735
10705,3963,3823,2871
10706,3964,6062,5615
10707,3965,5352,3198
10708,3966,1225,2282
10709,3967,556,4611
10710,3968,1242,3153
10711,3969,2909,4465
10712,3970,3808,605
10713,3971,2998,549
10714,3972,4885,4380
10715,3973,758,5530
10716,3974,2730,1676
10717,3975,5713,2201
10718,3976,1683,6434
10719,3977,722,2972
10720,3978,734,2937
10721,3979,3100,1303
10722,3980,5117,112
10723,3981,4673,191
10724,3982,5850,3241
10725,3983,6595,919
10726,3984,3904,3751
10727,3985,5185,5592
10728,3986,2910,3138
10729,3987,4055,1841
10730,3988,4220,4058
10731,3989,348,2804
10732,3990,635,52
10733,3991,5704,3310
10734,3992,773,3648
10735,3993,256,5282
10736,3994,6115,3238
10737,3995,3482,6214
10738,3996,4936,6549
10739,3997,5711,25
10740,3998,4815,226
10741,3999,4603,5779
10742,4000,4350,2658
10743,4001,5791,991
10744,4002,3115,2331
10745,4003,566,2753
10746,4004,4126,1123
10747,4005,4571,2222
10748,4006,2257,4856
10749,4007,2224,4483
10750,4008,6316,2767
10751,4009,2414,2839
10752,4010,2981,6037
10753,4011,355,1268
10754,4012,38,4657
10755,4013,2301,5360
10756,4014,25,5018
10757,4015,470,2987
10758,4016,2346,1625
10759,4017,2350,4124
10760,4018,6339,5592
10761,4019,231,3307
10762,4020,4032,3278
10763,4021,4762,2136
10764,4022,683,1818
10765,4023,6630,5672
10766,4024,5712,2463
10767,4025,248,1633
10768,4026,5775,467
10769,4027,5311,900
10770,4028,1999,1415
10771,4029,6153,3921
10772,4030,4596,1158
10773,4031,298,1641
10774,4032,4902,2854
10775,4033,3408,2701
10776,4034,6159,1823
10777,4035,5873,5871
10778,4036,5728,1415
10779,4037,3201,2695
10780,4038,1580,3363
10781,4039,5934,1492
10782,4040,4081,1793
10783,4041,6354,6313
10784,4042,6568,1832
10785,4043,6125,2565
10786,4044,6279,3695
10787,4045,660,4164
10788,4046,6559,4170
10789,4047,3249,1340
10790,4048,1980,5783
10791,4049,6178,5907
10792,4050,795,5779
10793,4051,938,5469
10794,4052,3821,5092
10795,4053,6537,1833
10796,4054,4417,6443
10797,4055,2278,2854
10798,4056,4267,676
10799,4057,407,2313
10800,4058,1392,1415
10801,4059,1447,6329
10802,4060,5376,3360
10803,4061,1072,2890
10804,4062,6600,2781
10805,4063,860,1342
10806,4064,6585,2092
10807,4065,2706,796
10808,4066,1606,4014
10809,4067,2632,1765
10810,4068,5265,698
10811,4069,3786,2230
10812,4070,5937,530
10813,4071,2515,2993
10814,4072,5695,92
10815,4073,877,18
10816,4074,5984,4311
10817,4075,4424,5597
10818,4076,3299,2696
10819,4077,3662,3553
10820,4078,4534,1117
10821,4079,886,3012
10822,4080,2059,1570
10823,4081,5080,4347
10824,4082,6221,2645
10825,4083,3956,4053
10826,4084,1294,414
10827,4085,3358,1133
10828,4086,5407,5227
10829,4087,3666,1726
10830,4088,74,288
10831,4089,5081,603
10832,4090,612,6465
10833,4091,5656,2100
10834,4092,640,231
10835,4093,411,4008
10836,4094,230,5876
10837,4095,5085,1496
10838,4096,2944,4237
10839,4097,3579,547
10840,4098,3103,1135
10841,4099,6277,6153
10842,4100,2678,5122
10843,4101,4036,2578
10844,4102,2221,4081
10845,4103,1594,1448
10846,4104,4269,1483
10847,4105,6234,5081
10848,4106,4980,2534
10849,4107,4102,4947
10850,4108,1399,1838
10851,4109,2374,2030
10852,4110,534,2450
10853,4111,1185,4003
10854,4112,2585,3631
10855,4113,6195,3824
10856,4114,1803,4373
10857,4115,4147,4373
10858,4116,3951,6536
10859,4117,4688,4097
10860,4118,2106,4368
10861,4119,1336,2837
10862,4120,2077,3032
10863,4121,356,3804
10864,4122,4844,1224
10865,4123,2986,3774
10866,4124,6169,5815
10867,4125,3998,4901
10868,4126,4067,3645
10869,4127,548,2373
10870,4128,4730,336
10871,4129,4344,3319
10872,4130,2902,3971
10873,4131,649,5492
10874,4132,6413,3187
10875,4133,4701,4742
10876,4134,3450,1894
10877,4135,1418,3983
10878,4136,1462,2938
10879,4137,4474,3046
10880,4138,4460,2948
10881,4139,3840,1411
10882,4140,2247,1905
10883,4141,6114,406
10884,4142,1133,328
10885,4143,459,1154
10886,4144,380,4783
10887,4145,5981,5039
10888,4146,4221,6014
10889,4147,6621,4644
10890,4148,376,6368
10891,4149,3942,4695
10892,4150,324,1288
10893,4151,562,6526
10894,4152,6486,354
10895,4153,1723,5905
10896,4154,3959,339
10897,4155,4255,5882
10898,4156,3,6151
10899,4157,3285,4890
10900,4158,1940,4819
10901,4159,960,3998
10902,4160,2727,4994
10903,4161,3344,2357
10904,4162,5250,6217
10905,4163,6173,580
10906,4164,1893,5245
10907,4165,405,1536
10908,4166,1124,1760
10909,4167,4622,587
10910,4168,3439,4299
10911,4169,1513,932
10912,4170,5750,4455
10913,4171,2167,2735
10914,4172,2140,593
10915,4173,1292,5729
10916,4174,3769,2730
10917,4175,506,5919
10918,4176,2324,853
10919,4177,6622,5204
10920,4178,4074,1676
10921,4179,6632,6200
10922,4180,5722,4359
10923,4181,6051,1017
10924,4182,2366,661
10925,4183,5943,4526
10926,4184,1957,6390
10927,4185,1030,455
10928,4186,5867,6585
10929,4187,5487,5769
10930,4188,5126,3236
10931,4189,4992,3429
10932,4190,5253,5349
10933,4191,4514,4024
10934,4192,4916,2024
10935,4193,2365,409
10936,4194,5026,2847
10937,4195,6500,360
10938,4196,3201,5604
10939,4197,2951,5458
10940,4198,4372,6278
10941,4199,6003,4251
10942,4200,5527,4827
10943,4201,5639,3748
10944,4202,5337,5120
10945,4203,1572,5032
10946,4204,3701,768
10947,4205,4893,5017
10948,4206,1350,5574
10949,4207,5487,4955
10950,4208,53,3108
10951,4209,1116,1445
10952,4210,3821,6367
10953,4211,2311,3326
10954,4212,5121,2817
10955,4213,692,4890
10956,4214,5517,27
10957,4215,1272,2048
10958,4216,2550,3214
10959,4217,1589,6005
10960,4218,2461,6008
10961,4219,4418,6246
10962,4220,717,3108
10963,4221,3756,638
10964,4222,3867,4918
10965,4223,3257,1379
10966,4224,3501,6638
10967,4225,517,941
10968,4226,1296,834
10969,4227,572,4779
10970,4228,6685,1429
10971,4229,1869,4599
10972,4230,4460,566
10973,4231,5271,5467
10974,4232,3377,3035
10975,4233,5661,5521
10976,4234,3627,5568
10977,4235,99,3374
10978,4236,2276,3327
10979,4237,3411,5537
10980,4238,2700,1747
10981,4239,6286,4795
10982,4240,528,6640
10983,4241,5171,3143
10984,4242,4489,1400
10985,4243,304,4567
10986,4244,269,2820
10987,4245,669,451
10988,4246,4499,6387
10989,4247,1905,2118
10990,4248,6126,4715
10991,4249,16,68
10992,4250,6664,3479
10993,4251,2250,491
10994,4252,3181,6072
10995,4253,3072,6384
10996,4254,3518,3776
10997,4255,1727,3631
10998,4256,6241,1962
10999,4257,2133,3342
11000,4258,3511,2373
11001,4259,4118,2085
11002,4260,48,1125
11003,4261,1015,2554
11004,4262,1628,4481
11005,4263,205,1121
11006,4264,6657,3654
11007,4265,498,6287
11008,4266,6007,3373
11009,4267,814,5074
11010,4268,182,4184
11011,4269,916,3665
11012,4270,3686,5104
11013,4271,4465,825
11014,4272,4268,2387
11015,4273,5797,3560
11016,4274,4357,5473
11017,4275,1802,6488
11018,4276,6689,1464
11019,4277,5640,5402
11020,4278,4547,574
11021,4279,6062,3132
11022,4280,4592,4456
11023,4281,6367,4031
11024,4282,212,1313
11025,4283,3214,2172
11026,4284,5839,5801
11027,4285,181,1160
11028,4286,4967,103
11029,4287,556,5290
11030,4288,3044,5488
11031,4289,1448,6059
11032,4290,4305,3586
11033,4291,1559,1429
11034,4292,3005,135
11035,4293,1924,2948
11036,4294,2981,4764
11037,4295,6026,109
11038,4296,3278,4691
11039,4297,4617,2681
11040,4298,6348,6527
11041,4299,6195,3343
11042,4300,2812,2018
11043,4301,4496,3071
11044,4302,6002,4190
11045,4303,1607,1508
11046,4304,5945,1399
11047,4305,5650,4806
11048,4306,5520,5954
11049,4307,4651,5092
11050,4308,3166,1383
11051,4309,6070,4366
11052,4310,323,4968
11053,4311,6247,4409
11054,4312,2310,5663
11055,4313,616,6106
11056,4314,43,6733
11057,4315,1263,2709
11058,4316,2928,1890
11059,4317,4622,5160
11060,4318,727,6311
11061,4319,6048,5718
11062,4320,2480,2281
11063,4321,3903,758
11064,4322,4676,4998
11065,4323,1370,6407
11066,4324,5338,1462
11067,4325,4543,3861
11068,4326,1956,1831
11069,4327,2872,5933
11070,4328,2446,1424
11071,4329,4903,6469
11072,4330,1768,5487
11073,4331,1341,3698
11074,4332,1021,6723
11075,4333,615,1409
11076,4334,413,5614
11077,4335,1913,4878
11078,4336,4160,2735
11079,4337,3780,5392
11080,4338,807,5293
11081,4339,95,4324
11082,4340,1638,2611
11083,4341,5961,1504
11084,4342,2879,4850
11085,4343,5872,1833
11086,4344,3507,5187
11087,4345,6175,3733
11088,4346,2806,5870
11089,4347,3862,824
11090,4348,2206,2565
11091,4349,5618,3606
11092,4350,4895,5371
11093,4351,2090,2409
11094,4352,2829,1439
11095,4353,4617,559
11096,4354,3789,2106
11097,4355,45,1245
11098,4356,3123,5762
11099,4357,1730,2497
11100,4358,1671,2602
11101,4359,5966,3412
11102,4360,5279,1503
11103,4361,3040,5656
11104,4362,573,620
11105,4363,2520,423
11106,4364,835,4848
11107,4365,2257,369
11108,4366,903,2877
11109,4367,298,5126
11110,4368,16,6699
11111,4369,3401,3254
11112,4370,3193,1286
11113,4371,2022,248
11114,4372,2807,106
11115,4373,5466,6144
11116,4374,522,6617
11117,4375,451,4566
11118,4376,1091,225
11119,4377,2424,5189
11120,4378,5252,2844
11121,4379,2514,3219
11122,4380,2017,4561
11123,4381,5478,3440
11124,4382,6307,2205
11125,4383,6212,5855
11126,4384,2891,6302
11127,4385,1402,1939
11128,4386,4609,5804
11129,4387,708,269
11130,4388,3974,43
11131,4389,3733,583
11132,4390,1257,2924
11133,4391,490,4515
11134,4392,5354,3574
11135,4393,4655,5523
11136,4394,1181,5217
11137,4395,1133,6247
11138,4396,1637,5322
11139,4397,2415,5362
11140,4398,3032,4071
11141,4399,1031,5362
11142,4400,4919,1492
11143,4401,4971,2104
11144,4402,1743,4577
11145,4403,2970,1535
11146,4404,491,298
11147,4405,2276,3252
11148,4406,3562,3625
11149,4407,61,3975
11150,4408,4864,6224
11151,4409,2406,402
11152,4410,3284,3848
11153,4411,1873,4002
11154,4412,3223,2864
11155,4413,4419,2128
11156,4414,5339,5905
11157,4415,2556,2636
11158,4416,735,6453
11159,4417,2308,2604
11160,4418,5991,3910
11161,4419,3098,4555
11162,4420,3233,3203
11163,4421,1127,1333
11164,4422,62,3347
11165,4423,2826,801
11166,4424,1860,5474
11167,4425,5053,1119
11168,4426,1642,2255
11169,4427,426,4049
11170,4428,3698,1488
11171,4429,2080,3483
11172,4430,1573,5282
11173,4431,3766,1448
11174,4432,837,4375
11175,4433,585,4798
11176,4434,846,4109
11177,4435,2433,448
11178,4436,1052,5666
11179,4437,1524,3411
11180,4438,6587,2641
11181,4439,6498,4604
11182,4440,4924,172
11183,4441,4505,2484
11184,4442,6282,3428
11185,4443,2501,249
11186,4444,813,3824
11187,4445,6486,1254
11188,4446,5096,993
11189,4447,2471,4068
11190,4448,3713,2617
11191,4449,4461,3614
11192,4450,3208,4075
11193,4451,4281,24
11194,4452,1280,6242
11195,4453,5635,1846
11196,4454,795,4186
11197,4455,1429,4247
11198,4456,5331,5466
11199,4457,5259,4736
11200,4458,2015,136
11201,4459,5515,4023
11202,4460,1048,3001
11203,4461,5100,474
11204,4462,1279,4509
11205,4463,846,3324
11206,4464,5591,1995
11207,4465,6397,4117
11208,4466,4856,3909
11209,4467,6185,2563
11210,4468,5484,2690
11211,4469,3763,4060
11212,4470,3290,1492
11213,4471,5969,4363
11214,4472,6518,871
11215,4473,1816,5822
11216,4474,3091,5121
11217,4475,4931,641
11218,4476,1021,3505
11219,4477,3736,517
11220,4478,3285,5139
11221,4479,4184,4677
11222,4480,2676,5482
11223,4481,1117,3575
11224,4482,285,1364
11225,4483,1435,950
11226,4484,3546,4417
11227,4485,1391,3769
11228,4486,1194,162
11229,4487,3042,6361
11230,4488,3181,1845
11231,4489,1323,6425
11232,4490,5730,165
11233,4491,3772,5507
11234,4492,6396,2449
11235,4493,3266,3396
11236,4494,1199,1069
11237,4495,4435,5378
11238,4496,6494,1080
11239,4497,32,3555
11240,4498,4631,5153
11241,4499,447,5921
11242,4500,3302,1709
11243,4501,2575,4414
11244,4502,2961,4062
11245,4503,2288,122
11246,4504,3864,5626
11247,4505,1669,3549
11248,4506,3146,4245
11249,4507,2389,2312
11250,4508,1615,5671
11251,4509,1168,4225
11252,4510,2952,4795
11253,4511,856,6495
11254,4512,6309,4564
11255,4513,6655,2622
11256,4514,2509,944
11257,4515,2130,358
11258,4516,4207,6154
11259,4517,4920,408
11260,4518,3285,1581
11261,4519,3027,6587
